Uuid,Exchange,TimeStamp,OrderType,Limit,Quantity,QuantityRemaining,Commission,Price,PricePerUnit,IsConditional,Condition,ConditionTarget,ImmediateOrCancel,Closed
4b756839-7a81-41ea-a94c-d5d7f443d04d,BTC-ZEN,1/6/2018 10:31:48 PM,LIMIT_SELL,0.00303000,0.72894291,0.00000000,0.00000552,0.00220869,0.00302999,False,,0.00000000,False,1/6/2018 10:31:48 PM
40b401e2-a03e-4b7c-bc6a-9c4fc611d873,BTC-ETH,1/6/2018 10:31:56 PM,LIMIT_SELL,0.05795003,0.04420626,0.00000000,0.00000640,0.00256395,0.05799970,False,,0.00000000,False,1/6/2018 10:31:56 PM
1fa95cc3-f8bc-4e0c-bb70-d1a348efbfcc,BTC-BCH,1/6/2018 10:31:47 PM,LIMIT_SELL,0.14525700,0.01800183,0.00000000,0.00000653,0.00261488,0.14525634,False,,0.00000000,False,1/6/2018 10:33:38 PM
330202cc-2016-4e05-9efb-16b72fc3a4f2,USDT-BTC,1/6/2018 10:32:05 PM,LIMIT_SELL,17169.00000001,0.00620410,0.00427845,0.08265371,33.06148485,17169.00000000,False,,0.00000000,False,1/6/2018 10:35:40 PM
bb05ca86-d351-430a-8936-afdc73d699f3,BTC-BCH,1/6/2018 10:36:38 PM,LIMIT_SELL,0.14501002,0.01574523,0.00000000,0.00000570,0.00228321,0.14500963,False,,0.00000000,False,1/6/2018 10:36:39 PM
d40fecaa-fa3e-4c91-a691-223004c9cc8e,BTC-ZEN,1/6/2018 10:36:46 PM,LIMIT_SELL,0.00303000,0.63100764,0.00000000,0.00000478,0.00191371,0.00303278,False,,0.00000000,False,1/6/2018 10:36:46 PM
7740f45e-c967-4b76-92ab-86eaf77e939e,BTC-ETH,1/6/2018 10:36:49 PM,LIMIT_SELL,0.05840514,0.04028912,0.00000000,0.00000588,0.00235309,0.05840510,False,,0.00000000,False,1/6/2018 10:36:53 PM
a50afae8-2976-4053-b5a9-f2d12d15233d,USDT-BTC,1/6/2018 10:37:00 PM,LIMIT_SELL,17063.00000001,0.00601827,0.00000000,0.25690490,102.76196025,17075.00000000,False,,0.00000000,False,1/6/2018 10:37:00 PM
b5f0df6e-0950-44fc-82fa-0e49aeded7fb,BTC-XMR,1/6/2018 10:37:57 PM,LIMIT_SELL,0.02210000,0.10415699,0.00000000,0.00000575,0.00230186,0.02209991,False,,0.00000000,False,1/6/2018 10:37:57 PM
24a62e98-1e23-4929-97fb-ec7bee2471ff,BTC-ZEN,1/6/2018 10:38:03 PM,LIMIT_SELL,0.00303001,0.67211248,0.00000000,0.00000509,0.00203848,0.00303294,False,,0.00000000,False,1/6/2018 10:38:03 PM
a0628010-0840-4b20-a258-2f37683d4fec,BTC-BCH,1/6/2018 10:38:05 PM,LIMIT_SELL,0.14499999,0.01444409,0.00000000,0.00000523,0.00209439,0.14499979,False,,0.00000000,False,1/6/2018 10:38:05 PM
182aa59c-a202-4bdf-9909-6fb3d2caf920,BTC-ETH,1/6/2018 10:38:09 PM,LIMIT_SELL,0.05810005,0.03694575,0.00000000,0.00000537,0.00215024,0.05819993,False,,0.00000000,False,1/6/2018 10:38:09 PM
4787a7a8-4b0b-45ae-9f97-c5f399529c8a,BTC-THC,1/6/2018 10:39:25 PM,LIMIT_SELL,0.00003449,71.76184027,0.00000000,0.00000619,0.00247650,0.00003451,False,,0.00000000,False,1/6/2018 10:39:25 PM
daf6e3a3-97c9-485f-8760-15e46a07ab92,BTC-XMR,1/6/2018 10:39:29 PM,LIMIT_SELL,0.02211127,0.11076662,0.00000000,0.00000612,0.00244919,0.02211126,False,,0.00000000,False,1/6/2018 10:39:31 PM
018cbb63-c485-4f3b-9151-d0ca443d8951,BTC-BCH,1/6/2018 10:39:36 PM,LIMIT_SELL,0.14525700,0.01284973,0.00000000,0.00000466,0.00186757,0.14533924,False,,0.00000000,False,1/6/2018 10:39:36 PM
3d70d215-8615-41f3-8ec7-d81e07e85344,BTC-ZEN,1/6/2018 10:39:43 PM,LIMIT_SELL,0.00303001,0.49201154,0.00000000,0.00000373,0.00149228,0.00303302,False,,0.00000000,False,1/6/2018 10:39:43 PM
7de82c79-a6ed-4a42-bcac-1f5b0af944ae,BTC-ETH,1/6/2018 10:39:45 PM,LIMIT_SELL,0.05820000,0.03349075,0.00000000,0.00000487,0.00194916,0.05819995,False,,0.00000000,False,1/6/2018 10:39:45 PM
6b557515-556d-441f-a4c7-f8b65f2ba7e0,USDT-BTC,1/6/2018 10:39:47 PM,LIMIT_SELL,17009.78000002,0.00538803,0.00000000,0.22918303,91.67321433,17014.23606216,False,,0.00000000,False,1/6/2018 10:39:47 PM
b45b8902-6a4e-4cb5-bd30-06e657dfe705,BTC-THC,1/6/2018 10:40:34 PM,LIMIT_SELL,0.00003471,68.99703973,0.00000000,0.00000598,0.00239488,0.00003471,False,,0.00000000,False,1/6/2018 10:40:35 PM
1858a1da-fb18-4e0a-b103-db55296cc8ac,BTC-XMR,1/6/2018 10:40:38 PM,LIMIT_SELL,0.02210011,0.09832238,0.00000000,0.00000543,0.00217293,0.02210005,False,,0.00000000,False,1/6/2018 10:40:52 PM
0c260354-b8dc-48a5-a411-ea10a3832f08,BTC-ZEN,1/6/2018 10:40:57 PM,LIMIT_SELL,0.00303296,0.44223383,0.00000000,0.00000335,0.00134127,0.00303294,False,,0.00000000,False,1/6/2018 10:40:57 PM
e9922ec0-d79d-4eac-822a-a62e819c3640,BTC-ETH,1/6/2018 10:41:02 PM,LIMIT_SELL,0.05810001,0.02961877,0.00000000,0.00000430,0.00172324,0.05818067,False,,0.00000000,False,1/6/2018 10:41:02 PM
e086ae25-12d0-4189-9009-3c31df416436,USDT-BTC,1/6/2018 10:41:04 PM,LIMIT_SELL,16999.00000000,0.00487430,0.00000000,0.20717160,82.86864473,17001.13754385,False,,0.00000000,False,1/6/2018 10:41:04 PM
8eac2ac2-6342-491a-973f-944b19d7b679,BTC-THC,1/6/2018 10:42:36 PM,LIMIT_SELL,0.00003473,62.92367869,0.00000000,0.00000546,0.00218533,0.00003473,False,,0.00000000,False,1/6/2018 10:42:36 PM
8d9a508b-68bd-49d7-9cb5-cfba3c13ff3a,BTC-XMR,1/6/2018 10:42:47 PM,LIMIT_SELL,0.02210000,0.08007710,0.00000000,0.00000442,0.00176970,0.02209995,False,,0.00000000,False,1/6/2018 10:42:48 PM
ad5d8ebf-7eea-4fd9-a5bd-9d929e848ead,BTC-BCH,1/6/2018 10:43:05 PM,LIMIT_SELL,0.14534003,0.01130949,0.00000000,0.00000411,0.00164660,0.14559454,False,,0.00000000,False,1/6/2018 10:43:05 PM
06a3c1d8-8754-44c5-9053-8b403a41b38c,BTC-ZEN,1/6/2018 10:43:17 PM,LIMIT_SELL,0.00303312,0.40392963,0.00000000,0.00000306,0.00122520,0.00303320,False,,0.00000000,False,1/6/2018 10:43:17 PM
